================ Training Loss (Thu Nov 29 12:08:37 2018) ================
(epoch: 0, iters: 8800, time: 0.716, data: 0.320) G_CE: 2.860, G_entr: 4.441, G_entr_hint: 1.833, G_L1_max: 1.775, G_L1_mean: 1.585, G_L1_reg: 1.431, G_fake_real: 0.617, G_fake_hint: 0.296, G_real_hint: 0.514, 0: 0.000, 
(epoch: 0, iters: 9000, time: 0.703, data: 0.349) G_CE: 2.860, G_entr: 4.418, G_entr_hint: 1.835, G_L1_max: 1.778, G_L1_mean: 1.582, G_L1_reg: 1.428, G_fake_real: 0.619, G_fake_hint: 0.296, G_real_hint: 0.518, 0: 0.000, 
(epoch: 0, iters: 9200, time: 0.683, data: 0.334) G_CE: 2.850, G_entr: 4.395, G_entr_hint: 1.832, G_L1_max: 1.768, G_L1_mean: 1.577, G_L1_reg: 1.421, G_fake_real: 0.616, G_fake_hint: 0.294, G_real_hint: 0.517, 0: 0.000, 
(epoch: 0, iters: 9400, time: 0.732, data: 0.599) G_CE: 2.866, G_entr: 4.376, G_entr_hint: 1.832, G_L1_max: 1.785, G_L1_mean: 1.588, G_L1_reg: 1.431, G_fake_real: 0.619, G_fake_hint: 0.295, G_real_hint: 0.519, 0: 0.000, 
(epoch: 0, iters: 9600, time: 0.749, data: 0.324) G_CE: 2.865, G_entr: 4.352, G_entr_hint: 1.835, G_L1_max: 1.784, G_L1_mean: 1.589, G_L1_reg: 1.432, G_fake_real: 0.621, G_fake_hint: 0.301, G_real_hint: 0.516, 0: 0.000, 
(epoch: 0, iters: 9800, time: 0.734, data: 0.323) G_CE: 2.854, G_entr: 4.330, G_entr_hint: 1.831, G_L1_max: 1.772, G_L1_mean: 1.579, G_L1_reg: 1.422, G_fake_real: 0.619, G_fake_hint: 0.301, G_real_hint: 0.514, 0: 0.000, 
(epoch: 0, iters: 10000, time: 0.745, data: 0.321) G_CE: 2.857, G_entr: 4.309, G_entr_hint: 1.829, G_L1_max: 1.776, G_L1_mean: 1.582, G_L1_reg: 1.430, G_fake_real: 0.617, G_fake_hint: 0.300, G_real_hint: 0.512, 0: 0.000, 
(epoch: 0, iters: 10200, time: 0.729, data: 0.344) G_CE: 2.853, G_entr: 4.286, G_entr_hint: 1.832, G_L1_max: 1.775, G_L1_mean: 1.583, G_L1_reg: 1.429, G_fake_real: 0.620, G_fake_hint: 0.302, G_real_hint: 0.515, 0: 0.000, 
(epoch: 0, iters: 10400, time: 0.758, data: 0.332) G_CE: 2.849, G_entr: 4.266, G_entr_hint: 1.831, G_L1_max: 1.774, G_L1_mean: 1.579, G_L1_reg: 1.425, G_fake_real: 0.620, G_fake_hint: 0.301, G_real_hint: 0.516, 0: 0.000, 
(epoch: 0, iters: 10600, time: 0.719, data: 0.353) G_CE: 2.845, G_entr: 4.246, G_entr_hint: 1.826, G_L1_max: 1.771, G_L1_mean: 1.574, G_L1_reg: 1.417, G_fake_real: 0.619, G_fake_hint: 0.301, G_real_hint: 0.515, 0: 0.000, 
(epoch: 0, iters: 10800, time: 0.726, data: 0.333) G_CE: 2.847, G_entr: 4.228, G_entr_hint: 1.831, G_L1_max: 1.769, G_L1_mean: 1.575, G_L1_reg: 1.418, G_fake_real: 0.625, G_fake_hint: 0.301, G_real_hint: 0.521, 0: 0.000, 
(epoch: 0, iters: 11000, time: 0.738, data: 0.334) G_CE: 2.846, G_entr: 4.210, G_entr_hint: 1.825, G_L1_max: 1.769, G_L1_mean: 1.573, G_L1_reg: 1.413, G_fake_real: 0.622, G_fake_hint: 0.300, G_real_hint: 0.518, 0: 0.000, 
(epoch: 0, iters: 11200, time: 0.707, data: 0.375) G_CE: 2.842, G_entr: 4.191, G_entr_hint: 1.822, G_L1_max: 1.766, G_L1_mean: 1.568, G_L1_reg: 1.408, G_fake_real: 0.617, G_fake_hint: 0.298, G_real_hint: 0.515, 0: 0.000, 
(epoch: 0, iters: 11400, time: 0.720, data: 0.337) G_CE: 2.843, G_entr: 4.173, G_entr_hint: 1.824, G_L1_max: 1.765, G_L1_mean: 1.568, G_L1_reg: 1.407, G_fake_real: 0.616, G_fake_hint: 0.300, G_real_hint: 0.512, 0: 0.000, 
(epoch: 0, iters: 11600, time: 0.670, data: 0.362) G_CE: 2.840, G_entr: 4.157, G_entr_hint: 1.828, G_L1_max: 1.763, G_L1_mean: 1.566, G_L1_reg: 1.404, G_fake_real: 0.616, G_fake_hint: 0.299, G_real_hint: 0.512, 0: 0.000, 
(epoch: 0, iters: 11800, time: 0.734, data: 0.716) G_CE: 2.842, G_entr: 4.140, G_entr_hint: 1.831, G_L1_max: 1.765, G_L1_mean: 1.565, G_L1_reg: 1.404, G_fake_real: 0.614, G_fake_hint: 0.299, G_real_hint: 0.511, 0: 0.000, 
(epoch: 0, iters: 12000, time: 0.754, data: 0.351) G_CE: 2.838, G_entr: 4.121, G_entr_hint: 1.831, G_L1_max: 1.760, G_L1_mean: 1.560, G_L1_reg: 1.401, G_fake_real: 0.611, G_fake_hint: 0.299, G_real_hint: 0.507, 0: 0.000, 
(epoch: 0, iters: 12200, time: 0.732, data: 0.340) G_CE: 2.839, G_entr: 4.105, G_entr_hint: 1.831, G_L1_max: 1.758, G_L1_mean: 1.561, G_L1_reg: 1.404, G_fake_real: 0.610, G_fake_hint: 0.298, G_real_hint: 0.506, 0: 0.000, 
(epoch: 0, iters: 12400, time: 0.681, data: 0.319) G_CE: 2.830, G_entr: 4.088, G_entr_hint: 1.826, G_L1_max: 1.749, G_L1_mean: 1.555, G_L1_reg: 1.398, G_fake_real: 0.609, G_fake_hint: 0.297, G_real_hint: 0.505, 0: 0.000, 
